<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.20	05:30:00	146.641	146.858	146.615	146.725	2422	0	0
2024.08.20	05:45:00	146.725	147.104	146.723	147.004	2349	0	0
2024.08.20	06:00:00	147.004	147.049	146.904	146.944	2194	0	0
2024.08.20	06:15:00	146.943	146.980	146.851	146.930	1779	0	0
2024.08.20	06:30:00	146.930	146.950	146.843	146.937	1584	0	0
2024.08.20	06:45:00	146.937	147.164	146.936	147.070	1623	0	0
2024.08.20	07:00:00	147.070	147.104	146.923	146.988	1423	0	0
2024.08.20	07:15:00	146.988	147.089	146.971	147.025	1433	0	0
2024.08.20	07:30:00	147.025	147.027	146.796	146.821	1472	0	0
2024.08.20	07:45:00	146.821	146.939	146.788	146.931	1440	0	0
2024.08.20	08:00:00	146.931	147.046	146.926	147.025	1551	0	0
2024.08.20	08:15:00	147.024	147.330	146.953	147.266	1851	0	0
2024.08.20	08:30:00	147.266	147.283	147.109	147.196	1473	0	0
2024.08.20	08:45:00	147.196	147.286	147.164	147.286	2133	0	0
2024.08.20	09:00:00	147.286	147.344	147.150	147.197	2473	0	0
2024.08.20	09:15:00	147.198	147.200	147.092	147.105	2056	0	0
2024.08.20	09:30:00	147.105	147.163	146.905	146.970	2318	0	0
2024.08.20	09:45:00	146.970	147.058	146.939	147.047	1785	0	0
2024.08.20	10:00:00	147.047	147.195	146.895	146.904	2292	0	0
2024.08.20	10:15:00	146.905	146.944	146.819	146.885	2420	0	0
2024.08.20	10:30:00	146.885	146.957	146.329	146.553	3177	0	0
2024.08.20	10:45:00	146.553	146.719	146.528	146.558	2719	0	0
2024.08.20	11:00:00	146.558	146.562	146.344	146.511	2911	0	0
2024.08.20	11:15:00	146.511	146.585	146.404	146.492	2391	0	0
2024.08.20	11:30:00	146.492	146.525	146.235	146.277	2559	0	0
2024.08.20	11:45:00	146.278	146.525	146.246	146.521	2133	0	0
2024.08.20	12:00:00	146.521	146.557	146.392	146.425	1864	0	0
2024.08.20	12:15:00	146.426	146.517	146.381	146.504	2043	0	0
2024.08.20	12:30:00	146.502	146.505	146.381	146.504	1970	0	0
2024.08.20	12:45:00	146.503	146.527	146.389	146.476	1946	0	0
2024.08.20	13:00:00	146.476	146.496	146.328	146.395	2168	0	0
2024.08.20	13:15:00	146.395	146.462	146.344	146.366	1666	0	0
2024.08.20	13:30:00	146.366	146.470	146.362	146.409	1747	0	0
2024.08.20	13:45:00	146.408	146.507	146.374	146.446	1602	0	0
2024.08.20	14:00:00	146.446	146.556	146.424	146.482	1574	0	0
2024.08.20	14:15:00	146.482	146.487	146.406	146.483	1695	0	0
2024.08.20	14:30:00	146.483	146.555	146.425	146.504	1902	0	0
2024.08.20	14:45:00	146.504	146.515	146.338	146.375	1559	0	0
2024.08.20	15:00:00	146.375	146.375	146.266	146.344	2618	0	0
2024.08.20	15:15:00	146.344	146.390	146.256	146.341	2123	0	0
2024.08.20	15:30:00	146.341	146.490	146.283	146.417	2538	0	0
2024.08.20	15:45:00	146.418	146.418	146.125	146.171	3116	0	0
2024.08.20	16:00:00	146.172	146.247	146.087	146.100	2960	0	0
2024.08.20	16:15:00	146.100	146.168	146.046	146.083	2895	0	0
2024.08.20	16:30:00	146.082	146.295	146.047	146.151	3041	0	0
2024.08.20	16:45:00	146.151	146.167	146.046	146.113	2847	0	0
2024.08.20	17:00:00	146.113	146.247	146.054	146.096	3144	0	0
2024.08.20	17:15:00	146.096	146.098	145.735	145.744	3464	0	0
2024.08.20	17:30:00	145.747	145.836	145.552	145.585	2756	0	0
2024.08.20	17:45:00	145.585	145.643	145.521	145.597	3177	0	0
2024.08.20	18:00:00	145.599	145.728	145.591	145.728	2896	0	0
2024.08.20	18:15:00	145.727	145.870	145.715	145.830	2063	0	0
2024.08.20	18:30:00	145.830	145.835	145.623	145.652	2318	0	0
2024.08.20	18:45:00	145.652	145.731	145.588	145.696	1854	0	0
2024.08.20	19:00:00	145.696	145.746	145.603	145.619	2097	0	0
2024.08.20	19:15:00	145.619	145.629	145.568	145.601	1675	0	0
2024.08.20	19:30:00	145.601	145.602	145.408	145.470	1646	0	0
2024.08.20	19:45:00	145.471	145.474	145.370	145.396	1785	0	0
2024.08.20	20:00:00	145.396	145.469	145.346	145.418	1639	0	0
2024.08.20	20:15:00	145.418	145.459	145.418	145.436	1422	0	0
2024.08.20	20:30:00	145.436	145.437	145.357	145.396	1239	0	0
2024.08.20	20:45:00	145.396	145.491	145.388	145.485	1245	0	0
2024.08.20	21:00:00	145.486	145.539	145.475	145.478	1381	0	0
2024.08.20	21:15:00	145.478	145.486	145.401	145.418	1305	0	0
2024.08.20	21:30:00	145.418	145.449	145.410	145.411	1418	0	0
2024.08.20	21:45:00	145.411	145.462	145.365	145.386	1202	0	0
2024.08.20	22:00:00	145.386	145.432	145.367	145.416	1160	0	0
2024.08.20	22:15:00	145.416	145.416	145.362	145.369	1071	0	0
2024.08.20	22:30:00	145.368	145.390	145.325	145.354	860	0	0
2024.08.20	22:45:00	145.354	145.405	145.324	145.338	1401	0	0
2024.08.20	23:00:00	145.339	145.362	145.325	145.342	447	0	0
