<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.14	04:45:00	164.593	164.671	164.561	164.580	1457	0	0
2024.11.14	05:00:00	164.580	164.580	164.496	164.497	1317	0	0
2024.11.14	05:15:00	164.497	164.542	164.443	164.483	1168	0	0
2024.11.14	05:30:00	164.483	164.484	164.421	164.467	1218	0	0
2024.11.14	05:45:00	164.467	164.513	164.427	164.488	1285	0	0
2024.11.14	06:00:00	164.487	164.542	164.479	164.537	1037	0	0
2024.11.14	06:15:00	164.537	164.618	164.535	164.617	1057	0	0
2024.11.14	06:30:00	164.617	164.645	164.583	164.638	832	0	0
2024.11.14	06:45:00	164.638	164.662	164.592	164.613	1013	0	0
2024.11.14	07:00:00	164.613	164.620	164.524	164.542	1013	0	0
2024.11.14	07:15:00	164.542	164.542	164.384	164.412	1427	0	0
2024.11.14	07:30:00	164.412	164.539	164.384	164.506	1562	0	0
2024.11.14	07:45:00	164.506	164.555	164.461	164.555	1252	0	0
2024.11.14	08:00:00	164.555	164.580	164.436	164.478	1671	0	0
2024.11.14	08:15:00	164.478	164.512	164.406	164.437	1303	0	0
2024.11.14	08:30:00	164.437	164.497	164.413	164.454	1187	0	0
2024.11.14	08:45:00	164.453	164.471	164.377	164.419	1179	0	0
2024.11.14	09:00:00	164.420	164.465	164.339	164.365	1601	0	0
2024.11.14	09:15:00	164.364	164.426	164.341	164.373	1460	0	0
2024.11.14	09:30:00	164.373	164.418	164.292	164.304	1901	0	0
2024.11.14	09:45:00	164.304	164.458	164.289	164.425	1997	0	0
2024.11.14	10:00:00	164.427	164.485	164.379	164.396	2237	0	0
2024.11.14	10:15:00	164.396	164.432	164.273	164.335	1954	0	0
2024.11.14	10:30:00	164.334	164.446	164.319	164.411	1884	0	0
2024.11.14	10:45:00	164.411	164.420	164.230	164.308	1796	0	0
2024.11.14	11:00:00	164.308	164.420	164.292	164.307	1893	0	0
2024.11.14	11:15:00	164.307	164.330	164.151	164.173	2000	0	0
2024.11.14	11:30:00	164.172	164.268	164.130	164.252	1976	0	0
2024.11.14	11:45:00	164.252	164.333	164.206	164.230	1698	0	0
2024.11.14	12:00:00	164.230	164.255	164.124	164.159	1668	0	0
2024.11.14	12:15:00	164.159	164.204	164.110	164.165	1827	0	0
2024.11.14	12:30:00	164.165	164.186	164.062	164.162	1815	0	0
2024.11.14	12:45:00	164.162	164.217	164.035	164.036	1693	0	0
2024.11.14	13:00:00	164.036	164.036	163.801	163.851	2107	0	0
2024.11.14	13:15:00	163.850	164.062	163.839	164.057	1945	0	0
2024.11.14	13:30:00	164.058	164.097	164.021	164.094	1857	0	0
2024.11.14	13:45:00	164.096	164.244	164.066	164.167	2317	0	0
2024.11.14	14:00:00	164.168	164.195	164.082	164.188	1886	0	0
2024.11.14	14:15:00	164.189	164.323	164.189	164.312	1742	0	0
2024.11.14	14:30:00	164.312	164.368	164.213	164.344	1861	0	0
2024.11.14	14:45:00	164.345	164.437	164.342	164.357	2079	0	0
2024.11.14	15:00:00	164.356	164.375	164.222	164.292	2222	0	0
2024.11.14	15:15:00	164.292	164.292	164.139	164.183	2381	0	0
2024.11.14	15:30:00	164.182	164.328	164.142	164.260	4152	0	0
2024.11.14	15:45:00	164.260	164.326	164.178	164.294	3492	0	0
2024.11.14	16:00:00	164.294	164.416	164.234	164.297	2699	0	0
2024.11.14	16:15:00	164.297	164.346	164.216	164.268	2950	0	0
2024.11.14	16:30:00	164.268	164.381	164.226	164.315	3069	0	0
2024.11.14	16:45:00	164.313	164.464	164.309	164.412	3094	0	0
2024.11.14	17:00:00	164.413	164.555	164.384	164.521	2868	0	0
2024.11.14	17:15:00	164.521	164.798	164.504	164.762	2805	0	0
2024.11.14	17:30:00	164.762	164.871	164.740	164.843	2838	0	0
2024.11.14	17:45:00	164.843	164.984	164.812	164.919	3056	0	0
2024.11.14	18:00:00	164.919	164.924	164.773	164.803	2809	0	0
2024.11.14	18:15:00	164.803	164.824	164.733	164.787	2284	0	0
2024.11.14	18:30:00	164.787	164.796	164.725	164.757	1902	0	0
2024.11.14	18:45:00	164.757	164.798	164.688	164.737	2538	0	0
2024.11.14	19:00:00	164.737	164.782	164.708	164.722	2125	0	0
2024.11.14	19:15:00	164.723	164.735	164.514	164.514	1951	0	0
2024.11.14	19:30:00	164.514	164.568	164.435	164.492	1727	0	0
2024.11.14	19:45:00	164.492	164.509	164.394	164.452	1863	0	0
2024.11.14	20:00:00	164.452	164.497	164.407	164.486	1622	0	0
2024.11.14	20:15:00	164.486	164.493	164.440	164.449	1425	0	0
2024.11.14	20:30:00	164.449	164.489	164.421	164.442	1706	0	0
2024.11.14	20:45:00	164.442	164.453	164.402	164.423	1325	0	0
2024.11.14	21:00:00	164.423	164.448	164.401	164.437	1416	0	0
2024.11.14	21:15:00	164.437	164.493	164.431	164.475	1229	0	0
2024.11.14	21:30:00	164.475	164.503	164.454	164.484	1234	0	0
2024.11.14	21:45:00	164.484	164.491	164.431	164.465	1496	0	0
2024.11.14	22:00:00	164.465	164.592	164.417	164.518	3491	0	0
2024.11.14	22:15:00	164.518	164.574	164.431	164.465	3145	0	0
2024.11.14	22:30:00	164.465	164.492	164.399	164.405	2707	0	0
2024.11.14	22:45:00	164.406	164.461	164.347	164.431	2798	0	0
2024.11.14	23:00:00	164.431	164.503	164.431	164.494	1784	0	0
2024.11.14	23:15:00	164.493	164.511	164.405	164.417	1455	0	0
2024.11.14	23:30:00	164.417	164.490	164.410	164.485	1183	0	0
2024.11.14	23:45:00	164.485	164.589	164.485	164.556	1207	0	0
2024.11.15	00:00:00	164.538	164.538	164.405	164.507	103	0	6
2024.11.15	00:15:00	164.507	164.572	164.504	164.526	98	0	26
2024.11.15	00:30:00	164.526	164.550	164.413	164.547	119	0	31
2024.11.15	00:45:00	164.547	164.560	164.501	164.552	42	0	38
2024.11.15	01:00:00	164.552	164.670	164.529	164.645	459	0	0
2024.11.15	01:15:00	164.645	164.687	164.635	164.654	1001	0	0
2024.11.15	01:30:00	164.654	164.660	164.577	164.619	1058	0	0
2024.11.15	01:45:00	164.619	164.808	164.599	164.769	1638	0	0
2024.11.15	02:00:00	164.769	164.842	164.746	164.833	2009	0	0
2024.11.15	02:15:00	164.833	164.889	164.804	164.870	1771	0	0
2024.11.15	02:30:00	164.870	164.963	164.854	164.958	1571	0	0
2024.11.15	02:45:00	164.957	165.036	164.901	164.945	2094	0	0
2024.11.15	03:00:00	164.945	164.958	164.664	164.757	2399	0	0
2024.11.15	03:15:00	164.757	164.922	164.757	164.914	2107	0	0
2024.11.15	03:30:00	164.914	164.988	164.875	164.933	1857	0	0
2024.11.15	03:45:00	164.933	164.947	164.877	164.878	1464	0	0
2024.11.15	04:00:00	164.878	164.959	164.844	164.935	1720	0	0
2024.11.15	04:15:00	164.935	164.936	164.795	164.843	1646	0	0
2024.11.15	04:30:00	164.843	164.878	164.758	164.803	1520	0	0
2024.11.15	04:45:00	164.803	164.881	164.787	164.854	1605	0	0
2024.11.15	05:00:00	164.855	164.895	164.789	164.833	1362	0	0
2024.11.15	05:15:00	164.833	164.929	164.831	164.907	1155	0	0
2024.11.15	05:30:00	164.907	164.956	164.841	164.938	1084	0	0
