<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.05	21:45:00	205.947	205.992	205.932	205.990	853	0	0
2024.07.05	22:00:00	205.989	206.011	205.957	205.962	804	0	0
2024.07.05	22:15:00	205.962	205.977	205.942	205.945	601	0	0
2024.07.05	22:30:00	205.944	205.995	205.938	205.988	607	0	0
2024.07.05	22:45:00	205.988	206.055	205.984	206.036	585	0	0
2024.07.05	23:00:00	206.036	206.061	205.997	206.049	302	0	0
2024.07.05	23:15:00	206.049	206.054	206.023	206.043	275	0	3
2024.07.05	23:30:00	206.043	206.084	206.016	206.081	472	0	5
2024.07.05	23:45:00	206.081	206.103	206.036	206.051	623	0	5
2024.07.08	00:00:00	205.646	205.693	205.481	205.642	131	0	126
2024.07.08	00:15:00	205.642	205.759	205.477	205.484	39	0	134
2024.07.08	00:30:00	205.546	205.938	205.545	205.938	644	0	118
2024.07.08	00:45:00	205.938	205.955	205.569	205.847	571	0	112
2024.07.08	01:00:00	205.847	205.977	205.822	205.911	622	0	0
2024.07.08	01:15:00	205.911	205.933	205.883	205.908	410	0	1
2024.07.08	01:30:00	205.908	205.958	205.861	205.906	289	0	0
2024.07.08	01:45:00	205.906	205.925	205.885	205.893	359	0	1
2024.07.08	02:00:00	205.894	205.948	205.799	205.810	524	0	0
2024.07.08	02:15:00	205.810	205.865	205.797	205.818	381	0	0
2024.07.08	02:30:00	205.815	205.840	205.802	205.819	370	0	0
2024.07.08	02:45:00	205.819	205.820	205.662	205.714	927	0	0
2024.07.08	03:00:00	205.714	205.806	205.650	205.674	1431	0	0
2024.07.08	03:15:00	205.674	205.798	205.666	205.707	1225	0	0
2024.07.08	03:30:00	205.707	205.780	205.654	205.773	1353	0	0
2024.07.08	03:45:00	205.770	205.797	205.652	205.662	1586	0	0
2024.07.08	04:00:00	205.662	205.793	205.644	205.777	1274	0	0
2024.07.08	04:15:00	205.777	205.785	205.686	205.703	1024	0	0
2024.07.08	04:30:00	205.703	205.714	205.540	205.632	1357	0	0
2024.07.08	04:45:00	205.631	205.645	205.487	205.508	1497	0	0
2024.07.08	05:00:00	205.508	205.564	205.411	205.478	1174	0	0
2024.07.08	05:15:00	205.478	205.546	205.318	205.434	1330	0	0
2024.07.08	05:30:00	205.434	205.491	205.299	205.371	1085	0	0
2024.07.08	05:45:00	205.371	205.439	205.292	205.423	1291	0	0
2024.07.08	06:00:00	205.423	205.495	205.417	205.483	1003	0	0
2024.07.08	06:15:00	205.483	205.597	205.477	205.548	866	0	0
2024.07.08	06:30:00	205.548	205.732	205.547	205.718	962	0	0
2024.07.08	06:45:00	205.718	205.740	205.604	205.653	1141	0	0
2024.07.08	07:00:00	205.653	205.736	205.650	205.703	754	0	0
2024.07.08	07:15:00	205.703	205.751	205.687	205.691	504	0	0
2024.07.08	07:30:00	205.690	205.695	205.621	205.637	470	0	0
2024.07.08	07:45:00	205.637	205.718	205.605	205.718	615	0	0
2024.07.08	08:00:00	205.718	205.782	205.702	205.702	748	0	0
2024.07.08	08:15:00	205.702	205.788	205.679	205.745	798	0	0
2024.07.08	08:30:00	205.745	205.795	205.734	205.760	787	0	0
2024.07.08	08:45:00	205.760	205.843	205.704	205.843	869	0	0
2024.07.08	09:00:00	205.842	205.857	205.623	205.734	1840	0	0
2024.07.08	09:15:00	205.735	205.837	205.696	205.814	1953	0	0
2024.07.08	09:30:00	205.814	205.939	205.778	205.937	1664	0	0
2024.07.08	09:45:00	205.937	206.001	205.872	205.907	2101	0	0
2024.07.08	10:00:00	205.907	206.084	205.851	206.038	2269	0	0
2024.07.08	10:15:00	206.038	206.075	205.980	206.075	2042	0	0
2024.07.08	10:30:00	206.075	206.154	206.024	206.120	1823	0	0
2024.07.08	10:45:00	206.121	206.231	206.079	206.173	1774	0	0
2024.07.08	11:00:00	206.173	206.274	206.169	206.249	1791	0	0
2024.07.08	11:15:00	206.249	206.257	206.180	206.224	1463	0	0
2024.07.08	11:30:00	206.224	206.410	206.224	206.397	1467	0	0
2024.07.08	11:45:00	206.397	206.541	206.352	206.505	1884	0	0
2024.07.08	12:00:00	206.505	206.505	206.359	206.402	1534	0	0
2024.07.08	12:15:00	206.402	206.416	206.318	206.342	1613	0	0
2024.07.08	12:30:00	206.343	206.459	206.325	206.455	945	0	0
2024.07.08	12:45:00	206.454	206.505	206.420	206.438	1453	0	0
2024.07.08	13:00:00	206.438	206.453	206.362	206.394	1047	0	0
2024.07.08	13:15:00	206.394	206.447	206.353	206.439	1321	0	0
2024.07.08	13:30:00	206.442	206.482	206.322	206.362	1449	0	0
2024.07.08	13:45:00	206.362	206.385	206.255	206.267	1207	0	0
2024.07.08	14:00:00	206.266	206.344	206.206	206.319	1544	0	0
2024.07.08	14:15:00	206.319	206.429	206.319	206.387	1541	0	0
2024.07.08	14:30:00	206.387	206.587	206.385	206.579	1364	0	0
2024.07.08	14:45:00	206.579	206.626	206.524	206.615	1246	0	0
2024.07.08	15:00:00	206.614	206.671	206.497	206.628	2063	0	0
2024.07.08	15:15:00	206.628	206.628	206.381	206.446	1882	0	0
2024.07.08	15:30:00	206.446	206.506	206.348	206.434	1878	0	0
2024.07.08	15:45:00	206.434	206.454	206.276	206.302	2255	0	0
2024.07.08	16:00:00	206.302	206.334	206.178	206.217	1616	0	0
2024.07.08	16:15:00	206.217	206.375	206.193	206.330	2024	0	0
2024.07.08	16:30:00	206.330	206.513	206.296	206.399	2182	0	0
2024.07.08	16:45:00	206.399	206.457	206.286	206.300	2058	0	0
2024.07.08	17:00:00	206.301	206.308	206.202	206.220	1974	0	0
2024.07.08	17:15:00	206.220	206.256	206.126	206.164	1688	0	0
2024.07.08	17:30:00	206.164	206.269	206.118	206.206	1423	0	0
