<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.23	00:00:00	12145.00	12227.00	11996.00	12160.00	71943	0	0
2023.02.24	00:00:00	12156.00	12182.00	11891.00	11968.00	71205	0	0
2023.02.27	00:00:00	11972.00	12163.00	11964.00	12069.00	60880	0	0
2023.02.28	00:00:00	12079.00	12147.00	12000.00	12015.00	62869	0	0
2023.03.01	00:00:00	12010.00	12118.00	11902.00	11960.00	69227	0	0
2023.03.02	00:00:00	11944.00	12072.00	11809.00	12027.00	76096	0	0
2023.03.03	00:00:00	12020.00	12306.00	11990.00	12303.00	57831	0	0
2023.03.06	00:00:00	12292.00	12468.00	12259.00	12303.00	62460	0	0
2023.03.07	00:00:00	12301.00	12365.00	12127.00	12160.00	70348	0	0
2023.03.08	00:00:00	12161.00	12241.00	12096.00	12224.00	71099	0	0
2023.03.09	00:00:00	12219.00	12341.00	11965.00	11996.00	76140	0	0
2023.03.10	00:00:00	11984.00	12096.00	11785.00	11882.00	101388	0	0
2023.03.13	00:00:00	11904.00	12089.00	11679.00	11944.00	122503	0	0
2023.03.14	00:00:00	11950.00	12227.00	11905.00	12207.00	96316	0	0
2023.03.15	00:00:00	12211.00	12285.00	11976.00	12276.00	111768	0	0
2023.03.16	00:00:00	12269.00	12608.00	12189.00	12586.00	99231	0	0
2023.03.17	00:00:00	12577.00	12686.00	12447.00	12525.00	89580	0	0
2023.03.20	00:00:00	12625.00	12626.00	12405.00	12579.00	98935	0	0
2023.03.21	00:00:00	12577.00	12776.00	12556.00	12755.00	67329	0	0
2023.03.22	00:00:00	12749.00	12960.00	12557.00	12578.00	67201	0	0
2023.03.23	00:00:00	12584.00	12912.00	12580.00	12752.00	78457	0	0
2023.03.24	00:00:00	12759.00	12804.00	12609.00	12802.00	90726	0	0
2023.03.27	00:00:00	12798.00	12860.00	12651.00	12700.00	68990	0	0
2023.03.28	00:00:00	12698.00	12723.00	12525.00	12638.00	56286	0	0
2023.03.29	00:00:00	12639.00	12882.00	12632.00	12851.00	50421	0	0
2023.03.30	00:00:00	12849.00	13000.00	12820.00	12977.00	54341	0	0
2023.03.31	00:00:00	12969.00	13200.00	12948.00	13197.00	50166	0	0
2023.04.03	00:00:00	13161.00	13170.00	13046.00	13153.00	55753	0	0
2023.04.04	00:00:00	13145.00	13239.00	13059.00	13122.00	58422	0	0
2023.04.05	00:00:00	13124.00	13139.00	12898.00	12964.00	55001	0	0
2023.04.06	00:00:00	12962.00	13086.00	12851.00	13059.00	54773	0	0
2023.04.07	00:00:00	13047.00	13085.00	13023.00	13081.00	9883	0	0
2023.04.10	00:00:00	13083.00	13104.00	12870.00	13068.00	48831	0	0
2023.04.11	00:00:00	13063.00	13111.00	12956.00	12984.00	50228	0	0
2023.04.12	00:00:00	12984.00	13145.00	12843.00	12862.00	62728	0	0
2023.04.13	00:00:00	12863.00	13135.00	12833.00	13087.00	53986	0	0
2023.04.14	00:00:00	13087.00	13161.00	12964.00	13106.00	61389	0	0
2023.04.17	00:00:00	13124.00	13130.00	12990.00	13093.00	56301	0	0
2023.04.18	00:00:00	13092.00	13211.00	13051.00	13100.00	52020	0	0
2023.04.19	00:00:00	13092.00	13141.00	12979.00	13082.00	50888	0	0
2023.04.20	00:00:00	13079.00	13115.00	12938.00	13006.00	56216	0	0
2023.04.21	00:00:00	13007.00	13040.00	12901.00	12994.00	56505	0	0
2023.04.24	00:00:00	12993.00	13057.00	12891.00	12973.00	50209	0	0
2023.04.25	00:00:00	12972.00	12985.00	12728.00	12844.00	58964	0	0
2023.04.26	00:00:00	12876.00	12941.00	12793.00	12889.00	66890	0	0
2023.04.27	00:00:00	12893.00	13261.00	12867.00	13192.00	52717	0	0
2023.04.28	00:00:00	13139.00	13265.00	13099.00	13254.00	62022	0	0
2023.05.01	00:00:00	13253.00	13300.00	13193.00	13222.00	47422	0	0
2023.05.02	00:00:00	13216.00	13270.00	13047.00	13104.00	56615	0	0
2023.05.03	00:00:00	13096.00	13245.00	13018.00	13027.00	63230	0	0
2023.05.04	00:00:00	13007.00	13112.00	12943.00	12985.00	70991	0	0
2023.05.05	00:00:00	13000.00	13297.00	12994.00	13250.00	49982	0	0
2023.05.08	00:00:00	13256.00	13311.00	13198.00	13279.00	44382	0	0
2023.05.09	00:00:00	13273.00	13291.00	13198.00	13205.00	42138	0	0
2023.05.10	00:00:00	13201.00	13391.00	13148.00	13354.00	59789	0	0
2023.05.11	00:00:00	13352.00	13415.00	13307.00	13391.00	54612	0	0
2023.05.12	00:00:00	13393.00	13440.00	13257.00	13317.00	48914	0	0
2023.05.15	00:00:00	13330.00	13430.00	13302.00	13416.00	45288	0	0
2023.05.16	00:00:00	13414.00	13507.00	13380.00	13455.00	47154	0	0
2023.05.17	00:00:00	13446.00	13619.00	13424.00	13591.00	44810	0	0
2023.05.18	00:00:00	13589.00	13863.00	13579.00	13862.00	49450	0	0
2023.05.19	00:00:00	13858.00	13911.00	13766.00	13792.00	57094	0	0
2023.05.22	00:00:00	13766.00	13903.00	13763.00	13872.00	50263	0	0
2023.05.23	00:00:00	13873.00	13935.00	13670.00	13691.00	54548	0	0
2023.05.24	00:00:00	13690.00	13805.00	13528.00	13802.00	59517	0	0
2023.05.25	00:00:00	13839.00	13994.00	13766.00	13944.00	69211	0	0
2023.05.26	00:00:00	13941.00	14331.00	13887.00	14329.00	57582	0	0
2023.05.29	00:00:00	14390.00	14413.00	14335.00	14374.00	21176	0	0
2023.05.30	00:00:00	14373.00	14538.00	14307.00	14371.00	66118	0	0
2023.05.31	00:00:00	14360.00	14398.00	14222.00	14258.00	68598	0	0
2023.06.01	00:00:00	14266.00	14500.00	14220.00	14469.00	62745	0	0
2023.06.02	00:00:00	14464.00	14599.00	14441.00	14559.00	59762	0	0
2023.06.05	00:00:00	14556.00	14673.00	14491.00	14562.00	61663	0	0
2023.06.06	00:00:00	14558.00	14604.00	14486.00	14575.00	56562	0	0
2023.06.07	00:00:00	14577.00	14657.00	14288.00	14299.00	63738	0	0
2023.06.08	00:00:00	14303.00	14510.00	14241.00	14505.00	61108	0	0
2023.06.09	00:00:00	14501.00	14673.00	14446.00	14551.00	59066	0	0
2023.06.12	00:00:00	14549.00	14819.00	14546.00	14818.00	49477	0	0
2023.06.13	00:00:00	14815.00	14962.00	14774.00	14917.00	67835	0	0
2023.06.14	00:00:00	14921.00	15053.00	14788.00	15044.00	62561	0	0
2023.06.15	00:00:00	15031.00	15251.00	14877.00	15179.00	70808	0	0
2023.06.16	00:00:00	15180.00	15286.00	15069.00	15111.00	68976	0	0
2023.06.19	00:00:00	15120.00	15138.00	15048.00	15056.00	21271	0	0
2023.06.20	00:00:00	15062.00	15129.00	14946.00	15064.00	60724	0	0
2023.06.21	00:00:00	15068.00	15093.00	14823.00	14858.00	63544	0	0
2023.06.22	00:00:00	14862.00	15060.00	14787.00	15056.00	67058	0	0
2023.06.23	00:00:00	15057.00	15058.00	14810.00	14879.00	66659	0	0
2023.06.26	00:00:00	14886.00	14982.00	14685.00	14704.00	69662	0	0
2023.06.27	00:00:00	14712.00	14972.00	14696.00	14922.00	61413	0	0
2023.06.28	00:00:00	14923.00	15054.00	14857.00	14992.00	66148	0	0
2023.06.29	00:00:00	14997.00	15039.00	14867.00	14946.00	64085	0	0
2023.06.30	00:00:00	14943.00	15216.00	14939.00	15156.00	54572	0	0
2023.07.03	00:00:00	15182.00	15237.00	15153.00	15202.00	36507	0	0
2023.07.04	00:00:00	15191.00	15216.00	15182.00	15192.00	10979	0	0
2023.07.05	00:00:00	15196.00	15280.00	15104.00	15202.00	50467	0	0
2023.07.06	00:00:00	15204.00	15216.00	14963.00	15073.00	60174	0	0
2023.07.07	00:00:00	15067.00	15212.00	15025.00	15045.00	59806	0	0
2023.07.10	00:00:00	15057.00	15077.00	14923.00	15052.00	65053	0	0
2023.07.11	00:00:00	15055.00	15140.00	14972.00	15124.00	55501	0	0
2023.07.12	00:00:00	15120.00	15372.00	15119.00	15322.00	57989	0	0
2023.07.13	00:00:00	15329.00	15608.00	15323.00	15566.00	50335	0	0
2023.07.14	00:00:00	15567.00	15726.00	15533.00	15562.00	61869	0	0
2023.07.17	00:00:00	15565.00	15758.00	15538.00	15702.00	49854	0	0
2023.07.18	00:00:00	15711.00	15908.00	15612.00	15826.00	53323	0	0
2023.07.19	00:00:00	15827.00	15943.00	15792.00	15821.00	60390	0	0
2023.07.20	00:00:00	15804.00	15809.00	15431.00	15480.00	66229	0	0
2023.07.21	00:00:00	15477.00	15604.00	15408.00	15439.00	66761	0	0
2023.07.24	00:00:00	15452.00	15511.00	15378.00	15462.00	60107	0	0
2023.07.25	00:00:00	15464.00	15631.00	15445.00	15619.00	50309	0	0
2023.07.26	00:00:00	15621.00	15636.00	15413.00	15523.00	68748	0	0
2023.07.27	00:00:00	15540.00	15804.00	15413.00	15485.00	71738	0	0
2023.07.28	00:00:00	15487.00	15796.00	15448.00	15746.00	74855	0	0
2023.07.31	00:00:00	15756.00	15824.00	15700.00	15777.00	63221	0	0
2023.08.01	00:00:00	15782.00	15799.00	15639.00	15720.00	56560	0	0
2023.08.02	00:00:00	15630.00	15702.00	15327.00	15364.00	79683	0	0
2023.08.03	00:00:00	15372.00	15466.00	15255.00	15363.00	84238	0	0
2023.08.04	00:00:00	15356.00	15527.00	15255.00	15281.00	81851	0	0
2023.08.07	00:00:00	15295.00	15419.00	15259.00	15414.00	67438	0	0
2023.08.08	00:00:00	15422.00	15424.00	15147.00	15278.00	72531	0	0
2023.08.09	00:00:00	15281.00	15360.00	15076.00	15131.00	67225	0	0
2023.08.10	00:00:00	15131.00	15369.00	15065.00	15146.00	82109	0	0
2023.08.11	00:00:00	15147.00	15195.00	14966.00	15033.00	72596	0	0
2023.08.14	00:00:00	15037.00	15217.00	14958.00	15215.00	77713	0	0
2023.08.15	00:00:00	15217.00	15272.00	15014.00	15047.00	72833	0	0
2023.08.16	00:00:00	15050.00	15102.00	14858.00	14874.00	76235	0	0
2023.08.17	00:00:00	14879.00	14955.00	14676.00	14681.00	74854	0	0
2023.08.18	00:00:00	14689.00	14742.00	14549.00	14684.00	80971	0	0
2023.08.21	00:00:00	14703.00	14960.00	14667.00	14918.00	67348	0	0
2023.08.22	00:00:00	14924.00	15067.00	14881.00	14912.00	66154	0	0
2023.08.23	00:00:00	14915.00	15306.00	14909.00	15306.00	64149	0	0
2023.08.24	00:00:00	15288.00	15370.00	14770.00	14785.00	75925	0	0
2023.08.24	15:00:00	15320.00	15322.00	15276.00	15293.00	3471	0	0
2023.08.24	16:00:00	15292.00	15312.00	15139.00	15177.00	6674	0	0
2023.08.24	17:00:00	15176.00	15187.00	14984.00	14992.00	8944	0	0
2023.08.24	18:00:00	14993.00	14993.00	14897.00	14905.00	7689	0	0
2023.08.24	19:00:00	14906.00	14992.00	14903.00	14952.00	6049	0	0
2023.08.24	20:00:00	14953.00	14965.00	14914.00	14928.00	5530	0	0
2023.08.24	21:00:00	14929.00	14959.00	14886.00	14913.00	5469	0	0
2023.08.24	22:00:00	14913.00	14920.00	14809.00	14812.00	6341	0	0
2023.08.24	23:00:00	14816.00	14824.00	14770.00	14785.00	2143	0	0
2023.08.25	01:00:00	14794.00	14826.00	14794.00	14826.00	848	0	0
2023.08.25	02:00:00	14825.00	14826.00	14789.00	14808.00	844	0	0
2023.08.25	03:00:00	14807.00	14830.00	14806.00	14818.00	1148	0	0
2023.08.25	04:00:00	14819.00	14827.00	14795.00	14812.00	1534	0	0
2023.08.25	05:00:00	14813.00	14817.00	14791.00	14798.00	1183	0	0
2023.08.25	06:00:00	14799.00	14805.00	14782.00	14790.00	859	0	0
2023.08.25	07:00:00	14791.00	14805.00	14790.00	14799.00	558	0	0
2023.08.25	08:00:00	14799.00	14816.00	14786.00	14809.00	1111	0	0
2023.08.25	09:00:00	14811.00	14812.00	14742.00	14755.00	2141	0	0
2023.08.25	10:00:00	14755.00	14814.00	14755.00	14796.00	3272	0	0
2023.08.25	11:00:00	14797.00	14844.00	14796.00	14833.00	2577	0	0
2023.08.25	12:00:00	14833.00	14839.00	14804.00	14811.00	2087	0	0
2023.08.25	13:00:00	14810.00	14845.00	14809.00	14834.00	1964	0	0
2023.08.25	14:00:00	14832.00	14841.00	14812.00	14832.00	1929	0	0
2023.08.25	15:00:00	14833.00	14874.00	14829.00	14854.00	2499	0	0
2023.08.25	16:00:00	14853.00	14910.00	14834.00	14903.00	6416	0	0
2023.08.25	17:00:00	14903.00	15003.00	14711.00	14715.00	11446	0	0
2023.08.25	18:00:00	14717.00	14846.00	14710.00	14762.00	8805	0	0
2023.08.25	19:00:00	14761.00	14853.00	14759.00	14838.00	7406	0	0
2023.08.25	20:00:00	14837.00	14860.00	14793.00	14837.00	6685	0	0
2023.08.25	21:00:00	14837.00	14953.00	14831.00	14950.00	6392	0	0
2023.08.25	22:00:00	14951.00	14982.00	14923.00	14935.00	6643	0	0
2023.08.25	23:00:00	14932.00	14948.00	14923.00	14926.00	1032	0	0
2023.08.28	01:00:00	14956.00	14993.00	14956.00	14972.00	1255	0	0
2023.08.28	02:00:00	14973.00	14980.00	14962.00	14973.00	846	0	0
2023.08.28	03:00:00	14974.00	14975.00	14937.00	14950.00	1505	0	0
2023.08.28	04:00:00	14950.00	14981.00	14950.00	14968.00	2066	0	0
2023.08.28	05:00:00	14968.00	14975.00	14956.00	14969.00	1380	0	0
2023.08.28	06:00:00	14970.00	14970.00	14943.00	14943.00	923	0	0
2023.08.28	07:00:00	14944.00	14952.00	14941.00	14952.00	515	0	0
2023.08.28	08:00:00	14953.00	14969.00	14939.00	14968.00	1128	0	0
2023.08.28	09:00:00	14969.00	14977.00	14960.00	14963.00	1237	0	0
2023.08.28	10:00:00	14964.00	14981.00	14940.00	14958.00	2262	0	0
2023.08.28	11:00:00	14957.00	14994.00	14956.00	14983.00	1765	0	0
2023.08.28	12:00:00	14983.00	14986.00	14958.00	14974.00	1346	0	0
2023.08.28	13:00:00	14975.00	14983.00	14957.00	14975.00	1349	0	0
2023.08.28	14:00:00	14974.00	14999.00	14972.00	14994.00	1745	0	0
2023.08.28	15:00:00	14994.00	15055.00	14991.00	15053.00	2349	0	0
2023.08.28	16:00:00	15053.00	15089.00	14967.00	15016.00	6691	0	0
2023.08.28	17:00:00	15015.00	15060.00	14963.00	14996.00	8287	0	0
2023.08.28	18:00:00	14995.00	15002.00	14947.00	14980.00	6606	0	0
2023.08.28	19:00:00	14979.00	15037.00	14957.00	15036.00	5242	0	0
2023.08.28	20:00:00	15036.00	15068.00	14962.00	14972.00	5413	0	0
2023.08.28	21:00:00	14973.00	15018.00	14968.00	15013.00	5062	0	0
2023.08.28	22:00:00	15013.00	15073.00	14993.00	15055.00	5428	0	0
2023.08.28	23:00:00	15053.00	15063.00	15050.00	15061.00	941	0	0
2023.08.29	01:00:00	15068.00	15077.00	15066.00	15071.00	529	0	0
2023.08.29	02:00:00	15072.00	15072.00	15059.00	15063.00	381	0	0
2023.08.29	03:00:00	15062.00	15067.00	15045.00	15065.00	997	0	0
2023.08.29	04:00:00	15066.00	15082.00	15053.00	15054.00	1449	0	0
2023.08.29	05:00:00	15054.00	15071.00	15053.00	15070.00	1040	0	0
2023.08.29	06:00:00	15071.00	15081.00	15069.00	15078.00	649	0	0
2023.08.29	07:00:00	15078.00	15082.00	15074.00	15077.00	297	0	0
2023.08.29	08:00:00	15078.00	15097.00	15077.00	15094.00	825	0	0
2023.08.29	09:00:00	15095.00	15103.00	15082.00	15085.00	1251	0	0
2023.08.29	10:00:00	15086.00	15113.00	15047.00	15052.00	2669	0	0
2023.08.29	11:00:00	15053.00	15064.00	15035.00	15041.00	2334	0	0
2023.08.29	12:00:00	15041.00	15076.00	15035.00	15075.00	2144	0	0
2023.08.29	13:00:00	15075.00	15080.00	15049.00	15050.00	1896	0	0
2023.08.29	14:00:00	15049.00	15061.00	15035.00	15039.00	1872	0	0
2023.08.29	15:00:00	15039.00	15055.00	15016.00	15039.00	2504	0	0
2023.08.29	16:00:00	15039.00	15141.00	15026.00	15123.00	5790	0	0
2023.08.29	17:00:00	15124.00	15293.00	15122.00	15268.00	8346	0	0
2023.08.29	18:00:00	15270.00	15352.00	15266.00	15334.00	5709	0	0
2023.08.29	19:00:00	15334.00	15357.00	15319.00	15345.00	4941	0	0
2023.08.29	20:00:00	15345.00	15366.00	15324.00	15338.00	4213	0	0
2023.08.29	21:00:00	15338.00	15378.00	15334.00	15370.00	4248	0	0
2023.08.29	22:00:00	15370.00	15396.00	15356.00	15380.00	4789	0	0
2023.08.29	23:00:00	15379.00	15395.00	15377.00	15392.00	948	0	0
2023.08.30	01:00:00	15392.00	15410.00	15390.00	15402.00	780	0	0
2023.08.30	02:00:00	15402.00	15407.00	15397.00	15401.00	487	0	0
2023.08.30	03:00:00	15401.00	15417.00	15396.00	15411.00	927	0	0
2023.08.30	04:00:00	15411.00	15426.00	15404.00	15423.00	1457	0	0
2023.08.30	05:00:00	15424.00	15435.00	15420.00	15421.00	1042	0	0
2023.08.30	06:00:00	15422.00	15430.00	15420.00	15422.00	620	0	0
2023.08.30	07:00:00	15422.00	15424.00	15407.00	15407.00	586	0	0
2023.08.30	08:00:00	15408.00	15415.00	15384.00	15392.00	1082	0	0
2023.08.30	09:00:00	15391.00	15395.00	15374.00	15379.00	1393	0	0
2023.08.30	10:00:00	15380.00	15391.00	15352.00	15378.00	2768	0	0
2023.08.30	11:00:00	15378.00	15381.00	15345.00	15346.00	2157	0	0
2023.08.30	12:00:00	15345.00	15349.00	15329.00	15341.00	1827	0	0
2023.08.30	13:00:00	15340.00	15365.00	15339.00	15360.00	1317	0	0
2023.08.30	14:00:00	15359.00	15373.00	15349.00	15361.00	1697	0	0
2023.08.30	15:00:00	15361.00	15418.00	15353.00	15394.00	4174	0	0
2023.08.30	16:00:00	15392.00	15444.00	15354.00	15432.00	6827	0	0
2023.08.30	17:00:00	15433.00	15474.00	15342.00	15440.00	8336	0	0
2023.08.30	18:00:00	15442.00	15465.00	15400.00	15462.00	6099	0	0
2023.08.30	19:00:00	15463.00	15489.00	15454.00	15476.00	4645	0	0
2023.08.30	20:00:00	15476.00	15483.00	15432.00	15450.00	4527	0	0
2023.08.30	21:00:00	15449.00	15478.00	15418.00	15474.00	5353	0	0
2023.08.30	22:00:00	15474.00	15487.00	15448.00	15468.00	5180	0	0
2023.08.30	23:00:00	15469.00	15481.00	15459.00	15479.00	927	0	0
2023.08.31	01:00:00	15479.00	15479.00	15472.00	15473.00	262	0	0
2023.08.31	02:00:00	15474.00	15476.00	15468.00	15469.00	247	0	0
2023.08.31	03:00:00	15471.00	15484.00	15469.00	15470.00	525	0	0
2023.08.31	04:00:00	15470.00	15482.00	15468.00	15472.00	828	0	0
2023.08.31	05:00:00	15473.00	15496.00	15471.00	15477.00	740	0	0
2023.08.31	06:00:00	15477.00	15483.00	15472.00	15478.00	590	0	0
2023.08.31	07:00:00	15478.00	15484.00	15473.00	15474.00	396	0	0
2023.08.31	08:00:00	15473.00	15474.00	15453.00	15473.00	689	0	0
2023.08.31	09:00:00	15473.00	15475.00	15456.00	15457.00	916	0	0
2023.08.31	10:00:00	15456.00	15483.00	15450.00	15480.00	1994	0	0
2023.08.31	11:00:00	15479.00	15483.00	15465.00	15473.00	1124	0	0
2023.08.31	12:00:00	15474.00	15476.00	15427.00	15433.00	2083	0	0
2023.08.31	13:00:00	15433.00	15457.00	15432.00	15447.00	1355	0	0
2023.08.31	14:00:00	15448.00	15496.00	15438.00	15487.00	1855	0	0
2023.08.31	15:00:00	15488.00	15510.00	15462.00	15475.00	3782	0	0
2023.08.31	16:00:00	15475.00	15534.00	15448.00	15533.00	6528	0	0
2023.08.31	17:00:00	15533.00	15573.00	15504.00	15549.00	6868	0	0
2023.08.31	18:00:00	15547.00	15557.00	15506.00	15531.00	5965	0	0
2023.08.31	19:00:00	15531.00	15549.00	15461.00	15494.00	5622	0	0
2023.08.31	20:00:00	15494.00	15541.00	15486.00	15524.00	4416	0	0
2023.08.31	21:00:00	15523.00	15562.00	15515.00	15520.00	4104	0	0
2023.08.31	22:00:00	15520.00	15559.00	15499.00	15499.00	4715	0	0
2023.08.31	23:00:00	15501.00	15515.00	15500.00	15503.00	1310	0	0
2023.09.01	01:00:00	15499.00	15504.00	15491.00	15498.00	495	0	0
2023.09.01	02:00:00	15499.00	15507.00	15496.00	15504.00	366	0	0
2023.09.01	03:00:00	15506.00	15514.00	15500.00	15510.00	779	0	0
2023.09.01	04:00:00	15511.00	15526.00	15508.00	15518.00	802	0	0
2023.09.01	05:00:00	15519.00	15522.00	15512.00	15513.00	500	0	0
2023.09.01	06:00:00	15513.00	15516.00	15509.00	15515.00	436	0	0
2023.09.01	07:00:00	15516.00	15521.00	15514.00	15517.00	361	0	0
2023.09.01	08:00:00	15516.00	15517.00	15505.00	15508.00	437	0	0
2023.09.01	09:00:00	15508.00	15513.00	15470.00	15489.00	1173	0	0
2023.09.01	10:00:00	15488.00	15532.00	15480.00	15527.00	2525	0	0
2023.09.01	11:00:00	15527.00	15530.00	15509.00	15513.00	1784	0	0
2023.09.01	12:00:00	15512.00	15536.00	15510.00	15524.00	1504	0	0
2023.09.01	13:00:00	15525.00	15536.00	15515.00	15531.00	1401	0	0
2023.09.01	14:00:00	15529.00	15547.00	15526.00	15537.00	1554	0	0
2023.09.01	15:00:00	15537.00	15621.00	15528.00	15605.00	4652	0	0
2023.09.01	16:00:00	15606.00	15629.00	15468.00	15526.00	7850	0	0
2023.09.01	17:00:00	15525.00	15560.00	15451.00	15462.00	8952	0	0
2023.09.01	18:00:00	15463.00	15494.00	15425.00	15431.00	6772	0	0
2023.09.01	19:00:00	15430.00	15491.00	15423.00	15484.00	5126	0	0
2023.09.01	20:00:00	15484.00	15490.00	15446.00	15472.00	4333	0	0
2023.09.01	21:00:00	15471.00	15477.00	15428.00	15460.00	4239	0	0
2023.09.01	22:00:00	15459.00	15495.00	15454.00	15487.00	4629	0	0
2023.09.01	23:00:00	15488.00	15491.00	15477.00	15480.00	879	0	0
2023.09.04	01:00:00	15499.00	15501.00	15476.00	15483.00	636	0	0
2023.09.04	02:00:00	15484.00	15495.00	15481.00	15492.00	353	0	0
2023.09.04	03:00:00	15492.00	15504.00	15486.00	15501.00	945	0	0
2023.09.04	04:00:00	15502.00	15512.00	15491.00	15497.00	1393	0	0
2023.09.04	05:00:00	15496.00	15516.00	15495.00	15515.00	1104	0	0
2023.09.04	06:00:00	15516.00	15518.00	15507.00	15509.00	513	0	0
2023.09.04	07:00:00	15509.00	15511.00	15506.00	15509.00	236	0	0
2023.09.04	08:00:00	15508.00	15523.00	15504.00	15521.00	784	0	0
2023.09.04	09:00:00	15522.00	15526.00	15509.00	15521.00	870	0	0
2023.09.04	10:00:00	15522.00	15539.00	15518.00	15530.00	2054	0	0
2023.09.04	11:00:00	15530.00	15544.00	15525.00	15533.00	1258	0	0
2023.09.04	12:00:00	15534.00	15542.00	15526.00	15542.00	936	0	0
2023.09.04	13:00:00	15541.00	15546.00	15528.00	15536.00	912	0	0
2023.09.04	14:00:00	15536.00	15541.00	15526.00	15530.00	841	0	0
2023.09.04	15:00:00	15530.00	15538.00	15521.00	15527.00	1016	0	0
2023.09.04	16:00:00	15528.00	15553.00	15522.00	15551.00	1414	0	0
2023.09.04	17:00:00	15552.00	15554.00	15494.00	15495.00	1805	0	0
2023.09.04	18:00:00	15494.00	15505.00	15488.00	15498.00	1426	0	0
2023.09.04	19:00:00	15497.00	15509.00	15497.00	15500.00	908	0	0
2023.09.05	01:00:00	15505.00	15512.00	15492.00	15498.00	533	0	0
2023.09.05	02:00:00	15498.00	15510.00	15494.00	15504.00	448	0	0
2023.09.05	03:00:00	15503.00	15508.00	15470.00	15472.00	1267	0	0
2023.09.05	04:00:00	15473.00	15488.00	15466.00	15475.00	1373	0	0
2023.09.05	05:00:00	15475.00	15486.00	15471.00	15483.00	1033	0	0
2023.09.05	06:00:00	15482.00	15483.00	15472.00	15477.00	673	0	0
2023.09.05	07:00:00	15478.00	15487.00	15476.00	15485.00	493	0	0
2023.09.05	08:00:00	15486.00	15491.00	15474.00	15477.00	833	0	0
2023.09.05	09:00:00	15478.00	15481.00	15455.00	15463.00	1357	0	0
2023.09.05	10:00:00	15464.00	15475.00	15430.00	15439.00	3342	0	0
2023.09.05	11:00:00	15439.00	15444.00	15396.00	15429.00	2883	0	0
2023.09.05	12:00:00	15429.00	15454.00	15423.00	15446.00	1999	0	0
2023.09.05	13:00:00	15446.00	15467.00	15439.00	15452.00	1550	0	0
2023.09.05	14:00:00	15452.00	15458.00	15422.00	15449.00	2028	0	0
