<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.12	14:00:00	1.06470	1.06593	1.06461	1.06510	4146	0	0
2024.04.12	15:00:00	1.06511	1.06557	1.06314	1.06384	6541	0	0
2024.04.12	16:00:00	1.06384	1.06437	1.06311	1.06429	7590	0	0
2024.04.12	17:00:00	1.06429	1.06463	1.06225	1.06300	7774	0	0
2024.04.12	18:00:00	1.06300	1.06512	1.06293	1.06468	5451	0	0
2024.04.12	19:00:00	1.06468	1.06471	1.06377	1.06418	4140	0	0
2024.04.12	20:00:00	1.06419	1.06497	1.06405	1.06472	3978	0	0
2024.04.12	21:00:00	1.06472	1.06506	1.06390	1.06391	3731	0	0
2024.04.12	22:00:00	1.06391	1.06427	1.06373	1.06383	1892	0	0
2024.04.12	23:00:00	1.06383	1.06442	1.06371	1.06404	1056	0	0
2024.04.15	00:00:00	1.06326	1.06353	1.06258	1.06322	1073	0	26
2024.04.15	01:00:00	1.06322	1.06518	1.06322	1.06499	1874	0	0
2024.04.15	02:00:00	1.06499	1.06500	1.06433	1.06461	3336	0	0
2024.04.15	03:00:00	1.06461	1.06498	1.06433	1.06456	4008	0	0
2024.04.15	04:00:00	1.06456	1.06509	1.06392	1.06496	4285	0	0
2024.04.15	05:00:00	1.06497	1.06550	1.06490	1.06507	2967	0	0
2024.04.15	06:00:00	1.06507	1.06538	1.06475	1.06520	2568	0	0
2024.04.15	07:00:00	1.06520	1.06542	1.06471	1.06525	2103	0	0
2024.04.15	08:00:00	1.06526	1.06591	1.06506	1.06579	2738	0	0
2024.04.15	09:00:00	1.06579	1.06650	1.06517	1.06547	4869	0	0
2024.04.15	10:00:00	1.06547	1.06610	1.06500	1.06581	5277	0	0
2024.04.15	11:00:00	1.06581	1.06619	1.06538	1.06564	4250	0	0
2024.04.15	12:00:00	1.06564	1.06626	1.06536	1.06550	3886	0	0
2024.04.15	13:00:00	1.06550	1.06599	1.06517	1.06577	2548	0	0
2024.04.15	14:00:00	1.06577	1.06653	1.06518	1.06548	3900	0	0
2024.04.15	15:00:00	1.06548	1.06576	1.06311	1.06472	8096	0	0
2024.04.15	16:00:00	1.06473	1.06609	1.06341	1.06371	7406	0	0
2024.04.15	17:00:00	1.06371	1.06377	1.06219	1.06268	8045	0	0
2024.04.15	18:00:00	1.06268	1.06452	1.06227	1.06436	5184	0	0
2024.04.15	19:00:00	1.06435	1.06475	1.06345	1.06361	4701	0	0
2024.04.15	20:00:00	1.06361	1.06396	1.06232	1.06288	5447	0	0
2024.04.15	21:00:00	1.06288	1.06317	1.06236	1.06251	4176	0	0
2024.04.15	22:00:00	1.06251	1.06272	1.06203	1.06264	3891	0	0
2024.04.15	23:00:00	1.06264	1.06270	1.06209	1.06240	1139	0	0
2024.04.16	00:00:00	1.06241	1.06246	1.06184	1.06234	367	0	6
2024.04.16	01:00:00	1.06234	1.06281	1.06234	1.06270	756	0	0
2024.04.16	02:00:00	1.06270	1.06284	1.06242	1.06248	1526	0	0
2024.04.16	03:00:00	1.06248	1.06256	1.06180	1.06185	3081	0	0
2024.04.16	04:00:00	1.06185	1.06194	1.06071	1.06158	4589	0	0
2024.04.16	05:00:00	1.06159	1.06177	1.06062	1.06100	3753	0	0
2024.04.16	06:00:00	1.06100	1.06126	1.06072	1.06114	1907	0	0
2024.04.16	07:00:00	1.06114	1.06144	1.06101	1.06140	1581	0	0
2024.04.16	08:00:00	1.06140	1.06206	1.06137	1.06185	2587	0	0
2024.04.16	09:00:00	1.06185	1.06202	1.06025	1.06104	5464	0	0
2024.04.16	10:00:00	1.06104	1.06228	1.06102	1.06179	6376	0	0
2024.04.16	11:00:00	1.06179	1.06248	1.06126	1.06163	5172	0	0
