<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.11	17:00:00	4277.9	4319.4	4260.9	4275.7	18254	0	28
2025.08.11	18:00:00	4275.8	4331.2	4256.8	4328.8	18003	0	28
2025.08.11	19:00:00	4328.5	4364.6	4310.4	4310.6	16477	0	28
2025.08.11	20:00:00	4310.7	4321.0	4281.2	4293.2	15916	0	28
2025.08.11	21:00:00	4293.1	4307.4	4265.4	4295.0	14377	0	28
2025.08.11	22:00:00	4295.1	4309.3	4233.2	4258.5	13766	0	28
2025.08.11	23:00:00	4257.5	4258.0	4216.7	4245.5	14087	0	28
2025.08.12	00:00:00	4241.4	4255.2	4185.4	4218.8	9525	0	28
2025.08.12	01:00:00	4218.4	4224.5	4188.9	4220.4	21998	0	28
2025.08.12	02:00:00	4220.4	4235.8	4212.8	4222.3	22048	0	28
2025.08.12	03:00:00	4223.3	4283.2	4217.8	4272.9	23252	0	28
2025.08.12	04:00:00	4272.6	4290.2	4256.8	4269.0	21938	0	28
2025.08.12	05:00:00	4269.0	4312.1	4261.3	4291.3	21397	0	28
2025.08.12	06:00:00	4290.8	4304.2	4274.3	4284.9	20715	0	28
2025.08.12	07:00:00	4285.7	4321.0	4279.5	4309.6	20249	0	28
2025.08.12	08:00:00	4309.4	4309.8	4266.3	4284.4	20031	0	28
2025.08.12	09:00:00	4283.6	4309.7	4271.4	4289.3	20046	0	28
2025.08.12	10:00:00	4289.0	4319.1	4289.0	4314.4	20923	0	28
2025.08.12	11:00:00	4314.9	4331.8	4294.0	4309.6	22329	0	28
2025.08.12	12:00:00	4309.1	4316.8	4284.0	4286.4	22495	0	28
2025.08.12	13:00:00	4285.9	4298.4	4272.2	4276.1	22475	0	28
2025.08.12	14:00:00	4275.7	4296.5	4255.1	4289.5	22265	0	28
2025.08.12	15:00:00	4289.9	4427.4	4275.9	4405.2	22822	0	28
2025.08.12	16:00:00	4404.8	4432.3	4351.0	4381.8	23821	0	28
2025.08.12	17:00:00	4381.5	4423.7	4373.7	4414.7	23391	0	28
2025.08.12	18:00:00	4414.6	4479.3	4413.8	4471.4	21753	0	28
2025.08.12	19:00:00	4471.6	4486.1	4439.9	4466.0	18797	0	28
2025.08.12	20:00:00	4466.6	4504.4	4464.1	4499.6	13388	0	28
2025.08.12	21:00:00	4499.9	4517.8	4475.0	4488.2	11384	0	28
2025.08.12	22:00:00	4488.3	4518.2	4480.5	4515.6	7894	0	28
2025.08.12	23:00:00	4515.9	4637.4	4502.9	4621.2	16229	0	28
2025.08.13	00:00:00	4619.5	4619.5	4572.4	4579.4	8734	0	28
2025.08.13	01:00:00	4579.5	4586.2	4556.8	4574.0	18854	0	28
2025.08.13	02:00:00	4574.0	4615.3	4570.3	4588.0	19660	0	28
2025.08.13	03:00:00	4588.0	4637.8	4580.5	4613.5	20365	0	28
2025.08.13	04:00:00	4613.4	4616.8	4561.0	4584.5	19199	0	28
2025.08.13	05:00:00	4584.3	4627.3	4566.4	4622.8	18340	0	28
2025.08.13	06:00:00	4622.7	4656.1	4606.5	4645.6	20546	0	28
2025.08.13	07:00:00	4646.0	4681.9	4643.9	4673.2	20677	0	28
2025.08.13	08:00:00	4673.4	4675.2	4621.0	4631.1	20039	0	28
2025.08.13	09:00:00	4630.3	4648.6	4607.3	4622.1	21461	0	28
2025.08.13	10:00:00	4622.1	4632.0	4609.9	4624.9	20638	0	28
2025.08.13	11:00:00	4624.9	4637.2	4607.1	4624.0	20814	0	28
2025.08.13	12:00:00	4623.9	4711.0	4621.2	4706.4	17675	0	28
2025.08.13	13:00:00	4706.5	4714.4	4684.8	4694.5	10717	0	28
2025.08.13	14:00:00	4694.5	4707.7	4667.7	4689.3	7471	0	28
2025.08.13	15:00:00	4689.3	4721.6	4673.8	4686.1	10400	0	28
2025.08.13	16:00:00	4686.0	4736.7	4642.9	4668.8	14142	0	28
2025.08.13	17:00:00	4668.8	4705.5	4633.4	4649.7	17340	0	28
2025.08.13	18:00:00	4649.6	4674.2	4615.0	4665.1	15073	0	28
2025.08.13	19:00:00	4665.1	4736.5	4661.0	4701.8	14309	0	28
2025.08.13	20:00:00	4701.7	4737.2	4697.8	4727.9	12974	0	28
2025.08.13	21:00:00	4728.0	4752.1	4689.2	4717.7	13581	0	28
2025.08.13	22:00:00	4717.8	4752.5	4705.3	4740.7	11783	0	28
2025.08.13	23:00:00	4740.5	4743.8	4698.2	4721.7	10667	0	28
2025.08.14	00:00:00	4716.9	4776.4	4714.6	4723.2	5088	0	28
2025.08.14	01:00:00	4723.2	4784.5	4706.5	4736.7	18357	0	28
2025.08.14	02:00:00	4737.5	4786.7	4734.5	4753.3	19634	0	28
2025.08.14	03:00:00	4752.6	4767.3	4712.9	4718.9	20975	0	28
2025.08.14	04:00:00	4718.6	4751.7	4710.0	4723.2	20670	0	28
2025.08.14	05:00:00	4723.1	4770.5	4719.9	4751.5	20938	0	28
2025.08.14	06:00:00	4751.4	4782.5	4742.2	4776.4	20094	0	28
2025.08.14	07:00:00	4776.2	4788.8	4753.2	4760.9	11728	0	28
2025.08.14	08:00:00	4760.8	4774.4	4726.5	4734.1	14348	0	28
2025.08.14	09:00:00	4734.0	4792.0	4718.4	4776.1	14986	0	28
2025.08.14	10:00:00	4775.2	4775.3	4729.5	4749.6	13816	0	28
2025.08.14	11:00:00	4749.8	4751.0	4721.1	4727.3	14532	0	28
2025.08.14	12:00:00	4727.3	4765.3	4720.2	4760.5	13499	0	28
2025.08.14	13:00:00	4760.6	4768.7	4673.7	4709.7	20163	0	28
2025.08.14	14:00:00	4709.8	4723.4	4692.3	4720.9	18846	0	28
2025.08.14	15:00:00	4721.2	4738.7	4515.7	4570.1	20796	0	28
2025.08.14	16:00:00	4570.2	4639.2	4449.4	4614.6	19739	0	28
2025.08.14	17:00:00	4615.1	4706.3	4580.5	4673.1	18490	0	28
2025.08.14	18:00:00	4673.9	4688.8	4590.2	4621.5	17224	0	28
2025.08.14	19:00:00	4621.4	4626.2	4516.7	4548.6	16046	0	28
2025.08.14	20:00:00	4548.9	4566.2	4507.6	4550.8	13145	0	28
2025.08.14	21:00:00	4550.9	4560.9	4479.3	4540.1	12174	0	28
2025.08.14	22:00:00	4540.4	4575.3	4535.1	4539.2	14464	0	28
2025.08.14	23:00:00	4539.2	4548.2	4507.6	4528.2	13445	0	28
2025.08.15	00:00:00	4533.9	4546.3	4454.3	4480.0	11040	0	28
2025.08.15	01:00:00	4480.6	4535.3	4458.1	4533.6	20366	0	28
2025.08.15	02:00:00	4533.5	4575.4	4530.8	4549.2	21727	0	28
2025.08.15	03:00:00	4549.6	4594.3	4537.7	4566.0	22870	0	28
2025.08.15	04:00:00	4565.2	4615.7	4557.7	4608.4	22569	0	28
2025.08.15	05:00:00	4607.8	4646.5	4599.3	4626.7	22325	0	28
2025.08.15	06:00:00	4626.0	4655.0	4618.3	4638.1	20490	0	28
2025.08.15	07:00:00	4638.2	4652.2	4617.4	4628.5	21549	0	28
2025.08.15	08:00:00	4628.4	4636.7	4607.5	4622.1	21214	0	28
